id,user_id,subscription_product_id,attempted_date,attempt_count,status,response,next_attempt_date,payment_method_id,is_reactivate,remarks
715396,57837,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,127021,NULL,NULL
715358,57867,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,127110,NULL,NULL
715369,57856,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,127082,NULL,NULL
715402,55089,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,117524,NULL,NULL
715490,54573,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,116167,NULL,NULL
715492,54572,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,116166,NULL,NULL
715500,54561,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,116137,NULL,NULL
715453,54601,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,116234,NULL,NULL
715570,49736,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,105031,NULL,NULL
715582,49729,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,105021,NULL,NULL
715586,49727,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,105016,NULL,NULL
715592,49724,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,105011,NULL,NULL
715410,54641,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,116323,NULL,NULL
715613,49710,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,128844,NULL,NULL
715415,54638,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,116318,NULL,NULL
715658,49673,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,104917,NULL,NULL
715423,54631,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,116303,NULL,NULL
715425,54628,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,116300,NULL,NULL
715674,49655,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,110002,NULL,NULL
715427,54627,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,116299,NULL,NULL
715800,49042,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,103282,NULL,NULL
715703,49630,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,104836,NULL,NULL
715910,45369,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,93066,NULL,NULL
715764,49584,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,104731,NULL,NULL
715769,49578,26,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,104715,NULL,NULL
715796,49185,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,116108,NULL,NULL
715869,45404,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,93158,NULL,NULL
715879,45394,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,93131,NULL,NULL
715957,45327,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,92982,NULL,NULL
715959,45322,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,92970,NULL,NULL
715891,45386,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,93110,NULL,NULL
715968,45318,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,122076,NULL,NULL
715972,45316,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,124030,NULL,NULL
716060,41016,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,81913,NULL,NULL
715988,45303,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,92926,NULL,NULL
716000,45293,26,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,92866,NULL,NULL
716111,40973,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,81819,NULL,NULL
716062,41012,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,81903,NULL,NULL
716090,40987,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,96471,NULL,NULL
716103,40978,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,81828,NULL,NULL
716217,37547,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,73085,NULL,NULL
716156,40049,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,79340,NULL,NULL
716185,37575,26,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,73140,NULL,NULL
716193,37568,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,73126,NULL,NULL
716270,37485,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,72966,NULL,NULL
716235,37528,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,73050,NULL,NULL
716291,37465,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,72926,NULL,NULL
716320,37434,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,72867,NULL,NULL
716340,37416,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,72844,NULL,NULL
716345,37413,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,72837,NULL,NULL
716360,37405,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,72808,NULL,NULL
716366,37399,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,72796,NULL,NULL
716428,36086,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,69647,NULL,NULL
716438,35778,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,69064,NULL,NULL
716536,33229,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,119364,NULL,NULL
716542,33035,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,62948,NULL,NULL
716549,32854,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,62628,NULL,NULL
716553,32425,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-01-27,128820,NULL,NULL
716570,31118,26,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,67516,NULL,NULL
716305,37453,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,72906,NULL,NULL
716310,37444,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,72885,NULL,NULL
716375,37391,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,72782,NULL,NULL
716384,37380,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,72715,NULL,NULL
716394,37297,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,81606,NULL,NULL
716498,33306,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,63438,NULL,NULL
716515,33267,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,80821,NULL,NULL
716524,33247,26,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,63327,NULL,NULL
716585,31080,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,54531,NULL,NULL
716645,29564,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,67173,NULL,NULL
716655,29300,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,43543,NULL,NULL
716661,29287,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,43517,NULL,NULL
716695,29217,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,43379,NULL,NULL
716242,37523,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,73036,NULL,NULL
716263,37491,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,72983,NULL,NULL
716701,29057,26,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,81180,NULL,NULL
716750,27275,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,32454,NULL,NULL
716790,27220,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,32324,NULL,NULL
716765,27246,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,32404,NULL,NULL
716775,27233,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,32381,NULL,NULL
716777,27231,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,32376,NULL,NULL
716787,27222,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,32330,NULL,NULL
716844,23925,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,26483,NULL,NULL
716792,27218,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,32315,NULL,NULL
716813,24804,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,28856,NULL,NULL
716866,23878,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,26272,NULL,NULL
716868,23876,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,26270,NULL,NULL
716910,23811,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,26133,NULL,NULL
716912,23808,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,26125,NULL,NULL
716817,24550,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,28179,NULL,NULL
717060,22159,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,16029,NULL,NULL
717063,22155,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,16015,NULL,NULL
716957,23731,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,25959,NULL,NULL
716965,23715,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,25921,NULL,NULL
717023,22244,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,16297,NULL,NULL
717027,22236,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,16275,NULL,NULL
716978,23675,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,102614,NULL,NULL
717070,22028,26,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,15514,NULL,NULL
717080,20770,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,10944,NULL,NULL
717091,20746,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,10921,NULL,NULL
717173,18589,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,8557,NULL,NULL
717265,16656,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,6317,NULL,NULL
717271,16642,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,6301,NULL,NULL
717104,20718,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,10889,NULL,NULL
717109,20713,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,10883,NULL,NULL
717120,20670,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,10835,NULL,NULL
717122,20669,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,10834,NULL,NULL
717129,20651,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,10816,NULL,NULL
717141,20203,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,10312,NULL,NULL
717208,17162,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,6949,NULL,NULL
717244,16705,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,6378,NULL,NULL
717246,16701,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,6370,NULL,NULL
717301,16566,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,6170,NULL,NULL
717446,11872,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,111683,NULL,NULL
717369,13118,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,4699,NULL,NULL
717372,13112,12,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,5473,NULL,NULL
717390,12574,12,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,39110,NULL,NULL
717339,13995,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,52209,NULL,NULL
717343,13921,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,127095,NULL,NULL
717449,11815,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,66056,NULL,NULL
717570,8904,12,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,38765,NULL,NULL
717516,10371,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,25216,NULL,NULL
717522,10118,12,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,78592,NULL,NULL
717534,9748,12,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,40344,NULL,NULL
717590,8539,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,3099,NULL,NULL
717626,7538,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,125079,NULL,NULL
717631,7510,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,123177,NULL,NULL
717763,3357,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,1414,NULL,NULL
717652,7056,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,3987,NULL,NULL
717667,5961,12,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,125622,NULL,NULL
717785,2464,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,1275,NULL,NULL
717788,2359,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,8617,NULL,NULL
717702,5075,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,136437,NULL,NULL
717709,4962,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,5175,NULL,NULL
717726,4471,12,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,136511,NULL,NULL
717765,3307,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,1345,NULL,NULL
717817,499,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,7022,NULL,NULL
717823,234,33,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,54961,NULL,NULL
717771,3184,11,2020-02-01,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-03,1139,NULL,NULL
718170,54798,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,136513,NULL,NULL
717914,57924,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,128681,NULL,NULL
717870,57951,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,127582,NULL,NULL
718196,54781,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,126838,NULL,NULL
718216,54766,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,116649,NULL,NULL
718127,54825,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,116771,NULL,NULL
718129,54824,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,116770,NULL,NULL
718133,54822,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,116768,NULL,NULL
718139,54817,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,116760,NULL,NULL
718147,54812,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,116753,NULL,NULL
718149,54811,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,116752,NULL,NULL
718266,54729,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,116593,NULL,NULL
718268,54728,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,116591,NULL,NULL
718286,54715,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,116561,NULL,NULL
718290,54713,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,116556,NULL,NULL
718297,54708,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,116549,NULL,NULL
718299,54706,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,116545,NULL,NULL
718361,54655,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,116416,NULL,NULL
718236,54749,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,116624,NULL,NULL
718316,54692,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,116510,NULL,NULL
718327,54681,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,116473,NULL,NULL
718471,49882,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,105382,NULL,NULL
718438,51599,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,126473,NULL,NULL
718481,49876,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,105371,NULL,NULL
718494,49864,26,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,105355,NULL,NULL
718512,49841,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,105322,NULL,NULL
718518,49837,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,105309,NULL,NULL
718525,49831,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,105294,NULL,NULL
718502,49851,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,105334,NULL,NULL
718656,48218,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,123629,NULL,NULL
718586,49779,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,105184,NULL,NULL
718602,49769,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,105161,NULL,NULL
718668,47846,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,99597,NULL,NULL
718784,45551,26,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,93535,NULL,NULL
718728,45595,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,93620,NULL,NULL
718743,45582,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,93589,NULL,NULL
718700,45620,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,93670,NULL,NULL
718961,41106,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,82166,NULL,NULL
718822,45524,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,93474,NULL,NULL
718829,45518,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,93463,NULL,NULL
718836,45511,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,93450,NULL,NULL
718841,45507,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,93438,NULL,NULL
718856,45491,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,93401,NULL,NULL
718965,41104,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,82161,NULL,NULL
719079,37662,26,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,73378,NULL,NULL
718974,41096,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,82146,NULL,NULL
719093,37651,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,73358,NULL,NULL
718993,41082,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,82111,NULL,NULL
718999,41077,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,82098,NULL,NULL
719002,41074,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,82093,NULL,NULL
719013,41065,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,82071,NULL,NULL
719048,41026,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,81940,NULL,NULL
719057,40590,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,80930,NULL,NULL
719059,39696,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,93593,NULL,NULL
719095,37649,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,73352,NULL,NULL
719097,37648,26,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,73351,NULL,NULL
719104,37642,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,73348,NULL,NULL
719132,37617,26,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,73284,NULL,NULL
719115,37631,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,73318,NULL,NULL
719121,37627,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,73310,NULL,NULL
719157,37590,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,73229,NULL,NULL
719235,33393,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,63667,NULL,NULL
719253,33365,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,63609,NULL,NULL
719208,34821,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,132615,NULL,NULL
719228,33406,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,63692,NULL,NULL
719288,32425,11,2020-02-02,2,0,Subscription payment fail - transaction declined by authorization system,2020-02-25,128820,NULL,NULL
719291,32422,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,100507,NULL,NULL
719295,32092,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,61382,NULL,NULL
719304,30282,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,49308,NULL,NULL
719316,29391,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,43747,NULL,NULL
719324,29384,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,62570,NULL,NULL
719326,29382,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,43731,NULL,NULL
719265,33341,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,63547,NULL,NULL
719271,33336,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,63541,NULL,NULL
719345,29350,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,43654,NULL,NULL
719347,29347,26,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,43647,NULL,NULL
719352,29340,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,43636,NULL,NULL
719393,24069,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,26914,NULL,NULL
719358,29330,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,43616,NULL,NULL
719396,24065,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,26908,NULL,NULL
719370,27958,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,34024,NULL,NULL
719379,24552,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,28183,NULL,NULL
719413,24038,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,26846,NULL,NULL
719388,24074,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,26930,NULL,NULL
719427,24003,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,26696,NULL,NULL
719126,37622,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,73294,NULL,NULL
719576,14544,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,14433,NULL,NULL
719452,23670,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,25804,NULL,NULL
719464,23160,33,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,24577,NULL,NULL
719591,13483,12,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,36589,NULL,NULL
719602,12802,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,1709,NULL,NULL
719491,19758,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,9839,NULL,NULL
719666,8975,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,6936,NULL,NULL
719686,8293,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,2912,NULL,NULL
719612,12406,12,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,37666,NULL,NULL
719617,11959,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,36437,NULL,NULL
719622,11200,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,127503,NULL,NULL
719632,10635,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,133931,NULL,NULL
719721,5731,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,26093,NULL,NULL
719730,5404,12,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,38235,NULL,NULL
719756,4415,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,36112,NULL,NULL
719901,58024,11,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,127872,NULL,NULL
719927,58009,33,2020-02-03,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-05,127835,NULL,NULL
719786,3237,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,1215,NULL,NULL
719792,2767,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,42090,NULL,NULL
719797,2075,11,2020-02-02,1,0,Subscription payment fail - transaction declined by authorization system,2020-02-04,5641,NULL,NULL
